Año,Nombre_estado,Municipio,Cargo,ID_Municipio,Ayuntamiento,Partido,Nombre_candidato,Sexo,Coalición,Formula
2021,TLAXCALA,NA,Presidencia Municipal,43,YAUHQUEMEHCAN,MORENA,MARIA ANITA CHAMORRO BALDILLO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,43,YAUHQUEMEHCAN,MORENA,JUAN FREDY HERNANDEZ GARCIA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,43,YAUHQUEMEHCAN,PAC,NESTOR OMAR PAREDES SALINAS,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,43,YAUHQUEMEHCAN,PAN,EDGAR GRANDE PALMA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,43,YAUHQUEMEHCAN,PRI,SANDRA MIRELVA SANCHEZ SANCHEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,43,YAUHQUEMEHCAN,PAC,SARAI CARMONA SERRANO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,43,YAUHQUEMEHCAN,RSP,JUAN MARTIN MANRIQUE GARCIA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,43,YAUHQUEMEHCAN,PES,JORGE SANCHEZ PAREDES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,43,YAUHQUEMEHCAN,FXM,MARIELA VAZQUEZ MOLINA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,44,ZACATELCO,PANALT,HILDEBERTO PEREZ ALVAREZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,44,ZACATELCO,PANALT,SANDRA GUTIERREZ PEREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,44,ZACATELCO,MORENA,JAVIER HERNANDEZ  ALVARADO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,44,ZACATELCO,PRI,RICARDO ROMAN CEDILLO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,44,ZACATELCO,PT,ANTONIO PORTILLO DIAZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,44,ZACATELCO,PRD,CARLOS GARZON MENESES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,44,ZACATELCO,PAN,VIRIDIANA PEÃ‘AFLOR CORTES,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,44,ZACATELCO,RSP,BRICEIDA MUÃ‘OZ GARCIA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,44,ZACATELCO,PS,PATRICIA DIAZ DOMINGUEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,45,SANTA APOLONIA TEACALCO,MORENA,OSCAR PORTILLO RAMIREZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,45,SANTA APOLONIA TEACALCO,MORENA,NATIVIDAD PORTILLO SOLIS,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,45,SANTA APOLONIA TEACALCO,PES,MARIO NUÃ‘EZ SAMPEDRO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,45,SANTA APOLONIA TEACALCO,PT,LEONEL LOPEZ LARA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,45,SANTA APOLONIA TEACALCO,PANALT,MAURO PORTILLO RAMIREZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,45,SANTA APOLONIA TEACALCO,PS,ADELY CERVANTES PISCIL,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,45,SANTA APOLONIA TEACALCO,PES,DULCE MARIA PORTILLO SAMPEDRO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,46,SANTA CRUZ QUILEHTLA,PAC,LEONARDO FLORES GRANDE,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,46,SANTA CRUZ QUILEHTLA,PAC,MA. MICAELINA PÃ‰REZ FLORES,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,46,SANTA CRUZ QUILEHTLA,MORENA,CLARA PEREZ PEREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,46,SANTA CRUZ QUILEHTLA,PVEM,HUMBERTO IBAÃ‘EZ PEREZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,46,SANTA CRUZ QUILEHTLA,MC,AURELIO PEREZ TLAMINTZI,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,46,SANTA CRUZ QUILEHTLA,PT,VICTOR PICHON SANCHEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,46,SANTA CRUZ QUILEHTLA,PRD,MIRELLA ROJAS LARA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,47,SAN JUAN HUACTZINCO,RSP,JOSUE GUZMAN ZAMORA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,47,SAN JUAN HUACTZINCO,RSP,MIRIAM MENESES GARCIA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,47,SAN JUAN HUACTZINCO,PES,FRANCISCO BERSAIN PEREZ VALENCIA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,47,SAN JUAN HUACTZINCO,PRI,VICTOR MANUEL PEREZ DE LA ROSA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,47,SAN JUAN HUACTZINCO,FXM,GERMAN ARMANDO PEREZ ROBLES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,47,SAN JUAN HUACTZINCO,MORENA,MA. GUADALUPE SUAREZ SANCHEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,47,SAN JUAN HUACTZINCO,PEST,LIZETH GUZMAN GUZMAN,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,48,SANTA CATARINA AYOMETLA,MC,MARIBEL MEZA GUZMAN,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,48,SANTA CATARINA AYONETLA,MC,JAVIER MORALES MADRID,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,48,SANTA CATARINA AYONETLA,PT,FLORENCIO MEZA MEZA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,48,SANTA CATARINA AYONETLA,PEST,ENRIQUE BARBOSA CANALES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,48,SANTA CATARINA AYONETLA,PANALT,MIGUEL MEZA CORTES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,48,SANTA CATARINA AYONETLA,PAC,CECILIA MORALES MEZA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,48,SANTA CATARINA AYONETLA,RSP,LIZETH MEZA SAUCEDO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,49,SANTA ISABEL XILOXOXTLA,PT,FRANCISCO ZACAPA RUGERIO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,49,SANTA ISABEL XILOXOXTLA,PT,ARACELI ANGULO MUÃ‘OZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,49,SANTA ISABEL XILOXOXTLA,PRI,MARGARITA SERRANO SANCHEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,49,SANTA ISABEL XILOXOXTLA,PS,LEONOR CABRERA PEREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,49,SANTA ISABEL XILOXOXTLA,MORENA,SUSANA TENOCELOTL TEOYOTL,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,49,SANTA ISABEL XILOXOXTLA,MC,RUFINA PEREZ SERRANO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,49,SANTA ISABEL XILOXOXTLA,PAN,GALDINO JUAN MUÃ‘OZ LOPEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,50,SAN JOSE TEACALCO,CI,HILARIO PADILLA LONGINO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,50,SAN JOSE TEACALCO,CI,FLORA CERVANTES PEREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,50,SAN JOSE TEACALCO,PAC,JOSE DAVID MENDIETA PADILLA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,50,SAN JOSE TEACALCO,PRI,ANANI CUAXILOTL GUARNEROS,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,50,SAN JOSE TEACALCO,CI,DAYVI AGUILAR NAVA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,50,SAN JOSE TEACALCO,PISSI,CRUZ SANLUIS CERVANTES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,50,SAN JOSE TEACALCO,MC,BRENDA CERVANTES SANLUIS,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,51,SAN FRANCISCO TETLANOHCAN,PANALT,FRANCISCO RODRIGUEZ MENDIETA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,51,SAN FRANCISCO TETLANOHCAN,PANALT,LETICIA RODRIGUEZ ROJAS,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,51,SAN FRANCISCO TETLANOHCAN,PT,MARIA ISABEL  CUAPIO RODRIGUEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,51,SAN FRANCISCO TETLANOHCAN,PAC,MIGUEL ANGEL MENDOZA CUAPIO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,51,SAN FRANCISCO TETLANOHCAN,MORENA,JOSE RUGERIO MENDIETA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,51,SAN FRANCISCO TETLANOHCAN,PVEM,MIGUEL ANGEL RODRIGUEZ MENDIETA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,51,SAN FRANCISCO TETLANOHCAN,PISSI,ABIGAIL RODRIGUEZ CORONA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,51,SAN FRANCISCO TETLANOHCAN,FXM,MARIA FATIMA RODRIGUEZ ZAMORA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,52,LA MAGDALENA TLALTELULCO,PVEM,MARCO ANTONIO PLUMA MELENDEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,52,LA MAGDALENA TLALTELULCO,PVEM,BRENDA AHUATZI LOPEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,52,LA MAGDALENA TLALTELULCO,FXM,CELIA PLUMA MELENDEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,52,LA MAGDALENA TLALTELULCO,PT,MARIA DEL PILAR MORALES MUÃ‘OZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,52,LA MAGDALENA TLALTELULCO,PRI,EZEQUIEL CONCEPCION MENDIETA GEORGE,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,52,LA MAGDALENA TLALTELULCO,PS,FELIPE MELENDEZ PLUMA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,52,LA MAGDALENA TLALTELULCO,MORENA,GLADIS PLUMA RUGERIO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,52,LA MAGDALENA TLALTELULCO,PANALT,OSCAR PLUMA SANDOVAL,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,53,SAN DAMIAN TEXOLOC,PT,ARTURO COVARRUBIAS CERVANTES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,53,SAN DAMIAN TEXOLOC,PT,AIXA AISLINN JIMENEZ TAVERA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,53,SAN DAMIAN TEXOLOC,PT,OMAR GONZALEZ RIVERA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,53,SAN DAMIAN TEXOLOC,MORENA,CARLOS OSORNO VAZQUEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,53,SAN DAMIAN TEXOLOC,PAC,MISAEL GONZALEZ PEREZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,53,SAN DAMIAN TEXOLOC,MORENA,MARICARMEN GONZALEZ HERNANDEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,53,SAN DAMIAN TEXOLOC,PAC,MARIA ISABEL FLORES JUAREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,54,EMILIANO ZAPATA,PRI,EDGAR MACIAS MORENO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,54,EMILIANO ZAPATA,PRI,NIDIA IVON RAZO MONTIEL,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,54,EMILIANO ZAPATA,PRI,BERNABE LEON CABALLERO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,54,EMILIANO ZAPATA,PRI,ANA LIZETH LOPEZ CARMONA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,54,EMILIANO ZAPATA,FXM,ALFREDO LEAL GONZALEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,54,EMILIANO ZAPATA,MORENA,MISAEL MARQUEZ LIMA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,54,EMILIANO ZAPATA,CI,ORTENCIA MACIAS DEL RAZO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,55,LAZARO CARDENAS,PES,AGRIPINO RIVERA MARTINEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,55,LAZARO CARDENAS,PES,CHARBEL CERVANTES CARMONA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,55,LAZARO CARDENAS,PES,ESTEBAN RODRIGUEZ CABRERA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,55,LAZARO CARDENAS,PANALT,SERGIO CERVANTES BALDERAS,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,55,LAZARO CARDENAS,PT,LUCILA CABALLERO  MUNGUIA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,55,LAZARO CARDENAS,CI,MARCELINO SOSA SÃNCHEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,55,LAZARO CARDENAS,FXM,DANIELA GONZALEZ HERNANDEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,56,SAN JERONIMO ZACUALPAN,MC,ISIDRO NOHPAL GARCIA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,56,SAN JERONIMO ZACUALPAN,MC,SHAELA MENESES CHACARRIA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,56,SAN JERONIMO ZACUALPAN,MC,JEFRY HERNANDEZ PALMA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,56,SAN JERONIMO ZACUALPAN,PT,GABRIELA AVILA OCTZI,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,56,SAN JERONIMO ZACUALPAN,PT,ELOY LEON PAIZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,56,SAN JERONIMO ZACUALPAN,PEST,MICHEL PEREZ PEREZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,56,SAN JERONIMO ZACUALPAN,PT,MAGNOLIA MENES MONTALEGRE,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,57,SAN LUCAS TECOPILCO,PEST,ABIRAN MISAEL BAEZ PEREZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,57,SAN LUCAS TECOPILCO,PEST,VERONICA MENDOZA GARCIA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,57,SAN LUCAS TECOPILCO,PEST,MIGUEL ANGEL REYES MEDINA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,57,SAN LUCAS TECOPILCO,PS,JOSE MANUEL GALICIA MARTINEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,57,SAN LUCAS TECOPILCO,PT,GERMAN JIMENEZ CRUZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,57,SAN LUCAS TECOPILCO,PRI,ANA ROSA AGUILAR GUTIERREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,57,SAN LUCAS TECOPILCO,PS,ESTEFANY PEREZ MORALES,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,58,SANTA ANA NOPALUCAN,PT,PEDRO PEREZ VASQUEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,58,SANTA ANA NOPALUCAN,PT,MARIA EDITH MUÃ‘OZ MARTINEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,58,SANTA ANA NOPALUCAN,PT,FRANCISCO LICONA FLORES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,58,SANTA ANA NOPALUCAN,PRD,ANDRES TEPEPA RIVAS,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,58,SANTA ANA NOPALUCAN,PRD,NALLELY ROLDAN PEREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,58,SANTA ANA NOPALUCAN,MORENA,MA. DE JESUS MOLINA MENDOZA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,58,SANTA ANA NOPALUCAN,PRD,ZEFERINO MORENO POPOCA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,59,SAN LORENZO AXOCOMANITLA,PRD,ORACIO TUXPAN SANCHEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,59,SAN LORENZO AXOCOMANITLA,PRD,CONSUELO CERVANTES NAVA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,59,SAN LORENZO AXOCOMANITLA,PRD,JHONNY MENDIETA ROBLES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,59,SAN LORENZO AXOCOMANITLA,MORENA,LEIDY VALERIA PEREZ TUXPAN,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,59,SAN LORENZO AXOCOMANITLA,PT,ERIKA FLORES SORIANO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,59,SAN LORENZO AXOCOMANITLA,PT,BENJAMIN CASTILLO CORRALEJO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,59,SAN LORENZO AXOCOMANITLA,PISSI,NAYELI JUAREZ RAMIREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,60,BENITO JUAREZ,PRD,LAURA YAMILI FLORES LOZANO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Sindicatura,60,BENITO JUAREZ,PRD,ARMANDO ROSALES GARCIA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,60,BENITO JUAREZ,PRD,OLIVIA ROMERO HERNANDEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,60,BENITO JUAREZ,PRD,ABRAHAM CORTES SANCHEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,60,BENITO JUAREZ,PRI,PABLO FERNANDEZ GARCIA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,60,BENITO JUAREZ,PRI,ELIZABETH HERNANDEZ HERNANDEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Regiduría,60,BENITO JUAREZ,MORENA,LEONILA LOPEZ ALVAREZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,1,AMAXAC DE GUERRERO,MORENA,MELCHIDED JUAREZ CORONA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,2,APETATITLAN DE ANTONIO CARVAJAL,MORENA,LAURA HERNANDEZ RUGERIO,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,2,APETATITLAN DE ANTONIO CARVAJAL,PAN,MATIAS TIZAPANTZI LEZAMA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,2,APETATITLAN DE ANTONIO CARVAJAL,PAN,MARGARITA LOPEZ ARMAS,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,2,APETATITLAN DE ANTONIO CARVAJAL,PRI,ADALBERTO GARCIA RODRIGUEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,3,APIZACO,PANALT,ERNESTO ORDOÃ‘EZ PAPALOTZI,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,3,APIZACO,CI,JOSE DANIEL HERNANDEZ LOPEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,3,APIZACO,PRD,LEONEL SOSA CONCHA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,3,APIZACO,PAN,VIRGINIA MUÃ‘OZ HERNANDEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,3,APIZACO,MORENA,JESUS SERVANDO CERVANTES HUERTA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,3,APIZACO,MORENA,OSCAR LOPEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,3,APIZACO,PAN,MARCO ANTONIO AGUILAR PIEDRAS,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PRI,EMILIO FLORES MONTIEL,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PRI,JOSE OCTAVIANO PANTOJA HERNANDEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PANALT,DARIO ORTIZ ARROYO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PVEM,JACINTO GUARNEROS LOPEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PANALT,CLAUDIA FRAGOSO HERNANDEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PRD,MIGUEL ANGEL VAZQUEZ FLORES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PAN,EDUARDO CALDERON HUERTA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,4,ATLANGATEPEC,PANALT,JOSE GUADALUPE CARMONA FRANCO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PAN,JOSE LUIS GOMEZ HERNANDEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PRI,JOSE TIMOTEO PAREDES RIOS,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,RSP,ANTONIO POZOS HUERTA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PT,SALVADOR PEÃ‘A ARRIAGA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PT,GUILLERMO RODRIGUEZ BRIONES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PT,EDUARDO HERNANDEZ POZOS,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,MORENA,RAUL MORENO MUNGUIA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,RSP,FRANCISCO LEAL PALAFOX,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PT,GILBERTO CERVANTES LORANCA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PRD,MARGARITO ORDAZ PARADA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PRI,SABINO PALAFOX HERNANDEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PVEM,MISAELA TORRES CERVANTES,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PVEM,MARCO GALAVIZ SANCHEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PT,JOSE VICTOR PEREZ HERNANDEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,MORENA,PABLO GARCIA CERON,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PVEM,SILBESTRE LUNA ALARCON,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,MC,PASCUAL SANCHEZ SANCHEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PRI,JOSE CATARINO LUNA AGUAYO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PRI,JOSE GUILLERMO PEREZ SANCHEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,5,ATLTZAYANCA,PAN,HUGO ENRIQUE LUNA ROMERO,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,6,CALPULALPAN,MORENA,IVETH IVONNE GARCIA BASTIDA,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,6,CALPULALPAN,PRI,RUBEN ANTONIO HERRERA LOPEZ,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,6,CALPULALPAN,PRI,RAFAEL GARCIA CAPULEÃ‘O,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,6,CALPULALPAN,PRI,JOSE FELIX VALDEZ LABASTIDA,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,6,CALPULALPAN,PS,MARIA JOSE ARCELIA MONTALVO GONZALEZ,Mujer,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,7,EL CARMEN TEQUEXQUITLA,MORENA,ANDRES HERNANDEZ ROSALES,Hombre,No,Mayoría relativa
2021,TLAXCALA,NA,Presidencia Municipal,7,EL CARMEN TEQUEXQUITLA,PAC,JOSE MARQUEZ VEGA,Hombre,No,Mayoría relativa
