Año,ID_estado,Nombre_estado,ID_Municipio,Municipio,Partido,Votos,Votos_validos,Votos_candidato_sin_registro,Votos_nulos,Total_de_votos,Lista_nominal,Coalición
2018,17,MORELOS,1,AMACUZAC,PT_MORENA_ES,110,7895,2,428,8325,13369,Sí
2018,17,MORELOS,1,AMACUZAC,PT_MORENA...21,81,7895,2,428,8325,13369,Sí
2018,17,MORELOS,1,AMACUZAC,PT_ES...22,31,7895,2,428,8325,13369,Sí
2018,17,MORELOS,1,AMACUZAC,MORENA_ES...23,21,7895,2,428,8325,13369,Sí
2018,17,MORELOS,2,ATLATLAHUCAN,PAN,1022,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,PRI,307,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,PRD,364,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,PVEM,288,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,PT,1466,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,MC,1162,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,MORENA,1033,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,ES,147,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,PSD,69,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,HUMANISTA,2489,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,C_COMUN_PAN_MC,67,11648,5,330,11983,16998,Sí
2018,17,MORELOS,2,ATLATLAHUCAN,PRD_PSD...19,38,11648,5,330,11983,16998,Sí
2018,17,MORELOS,2,ATLATLAHUCAN,PT_MORENA_ES,93,11648,5,330,11983,16998,Sí
2018,17,MORELOS,2,ATLATLAHUCAN,PT_MORENA...21,22,11648,5,330,11983,16998,Sí
2018,17,MORELOS,2,ATLATLAHUCAN,PT_ES...22,15,11648,5,330,11983,16998,Sí
2018,17,MORELOS,2,ATLATLAHUCAN,MORENA_ES...23,19,11648,5,330,11983,16998,Sí
2018,17,MORELOS,2,ATLATLAHUCAN,Candidatura Independiente,254,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,Candidatura Independiente,1644,11648,5,330,11983,16998,No
2018,17,MORELOS,2,ATLATLAHUCAN,Candidatura Independiente,913,11648,5,330,11983,16998,No
2018,17,MORELOS,3,AXOCHIAPAN,PAN,2367,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,PRI,2326,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,PRD,1761,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,PVEM,156,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,PT,1024,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,MC,2249,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,MORENA,1189,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,ES,318,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,PSD,449,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,HUMANISTA,2312,17526,1,479,18006,25912,No
2018,17,MORELOS,3,AXOCHIAPAN,PRD_PSD...19,251,17526,1,479,18006,25912,Sí
2018,17,MORELOS,3,AXOCHIAPAN,PT_MORENA_ES,92,17526,1,479,18006,25912,Sí
2018,17,MORELOS,3,AXOCHIAPAN,PT_MORENA...21,25,17526,1,479,18006,25912,Sí
2018,17,MORELOS,3,AXOCHIAPAN,PT_ES...22,17,17526,1,479,18006,25912,Sí
2018,17,MORELOS,3,AXOCHIAPAN,MORENA_ES...23,34,17526,1,479,18006,25912,Sí
2018,17,MORELOS,3,AXOCHIAPAN,Candidatura Independiente,2063,17526,1,479,18006,25912,No
2018,17,MORELOS,4,AYALA,PAN,1519,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,PRI,6761,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,PRD,2448,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,PVEM,354,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,PT,1349,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,MC,1226,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,MORENA,6107,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,ES,690,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,PSD,597,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,HUMANISTA,458,37847,8,1529,39384,61774,No
2018,17,MORELOS,4,AYALA,C_COMUN_PAN_MC,252,37847,8,1529,39384,61774,Sí
2018,17,MORELOS,4,AYALA,PRD_PSD...19,458,37847,8,1529,39384,61774,Sí
2018,17,MORELOS,4,AYALA,PT_MORENA_ES,503,37847,8,1529,39384,61774,Sí
2018,17,MORELOS,4,AYALA,PT_MORENA...21,71,37847,8,1529,39384,61774,Sí
2018,17,MORELOS,4,AYALA,PT_ES...22,59,37847,8,1529,39384,61774,Sí
2018,17,MORELOS,4,AYALA,MORENA_ES...23,178,37847,8,1529,39384,61774,Sí
2018,17,MORELOS,4,AYALA,Candidatura Independiente,5727,37847,8,1529,39384,61774,No
2018,17,MORELOS,5,COATLAN DEL RIO,PAN,42,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,PRI,667,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,PRD,29,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,PVEM,1728,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,PT,16,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,MC,9,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,MORENA,55,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,ES,4,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,PSD,1217,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,HUMANISTA,10,6107,1,286,6394,8246,No
2018,17,MORELOS,5,COATLAN DEL RIO,C_COMUN_PAN_MC,2,6107,1,286,6394,8246,Sí
2018,17,MORELOS,5,COATLAN DEL RIO,MORENA_ES...23,1,6107,1,286,6394,8246,Sí
2018,17,MORELOS,5,COATLAN DEL RIO,Candidatura Independiente,2322,6107,1,286,6394,8246,No
2018,17,MORELOS,6,CUAUTLA,PAN,10078,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,PRI,6026,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,PRD,8330,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,PVEM,3370,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,PT,2771,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,MC,11839,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,MORENA,21716,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,ES,2110,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,PSD,2361,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,HUMANISTA,1684,86932,45,3178,90155,142231,No
2018,17,MORELOS,6,CUAUTLA,C_COMUN_PAN_MC,865,86932,45,3178,90155,142231,Sí
2018,17,MORELOS,6,CUAUTLA,PRD_PSD...19,518,86932,45,3178,90155,142231,Sí
2018,17,MORELOS,6,CUAUTLA,PT_MORENA_ES,1202,86932,45,3178,90155,142231,Sí
2018,17,MORELOS,6,CUAUTLA,PT_MORENA...21,173,86932,45,3178,90155,142231,Sí
2018,17,MORELOS,6,CUAUTLA,PT_ES...22,98,86932,45,3178,90155,142231,Sí
2018,17,MORELOS,6,CUAUTLA,MORENA_ES...23,457,86932,45,3178,90155,142231,Sí
2018,17,MORELOS,6,CUAUTLA,Candidatura Independiente,11599,86932,45,3178,90155,142231,No
2018,17,MORELOS,7,CUERNAVACA,PAN,44547,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,PRI,8856,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,PRD,10114,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,PVEM,6953,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,PT,5418,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,MC,4073,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,MORENA,46541,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,ES,6403,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,PSD,7263,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,HUMANISTA,2138,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,C_COMUN_PAN_MC,1164,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,PT_MORENA_ES,2152,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,PT_MORENA...21,406,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,PT_ES...22,155,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,MORENA_ES...23,1135,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,C_COMUN_PRD_PVEM_PSD,615,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,PRD_PVEM,209,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,PRD_PSD...26,507,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,PVEM_PSD,90,196007,157,7167,203331,312635,Sí
2018,17,MORELOS,7,CUERNAVACA,Candidatura Independiente,27431,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,Candidatura Independiente,4439,196007,157,7167,203331,312635,No
2018,17,MORELOS,7,CUERNAVACA,Candidatura Independiente,10484,196007,157,7167,203331,312635,No
2018,17,MORELOS,8,EMILIANO ZAPATA,PAN,1130,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,PRI,973,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,PRD,3943,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,PVEM,18933,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,PT,659,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,MC,447,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,MORENA,3263,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,ES,1239,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,PSD,454,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,HUMANISTA,292,39762,31,1286,41079,62469,No
2018,17,MORELOS,8,EMILIANO ZAPATA,C_COMUN_PAN_MC,64,39762,31,1286,41079,62469,Sí
2018,17,MORELOS,8,EMILIANO ZAPATA,PRD_PSD...19,268,39762,31,1286,41079,62469,Sí
2018,17,MORELOS,8,EMILIANO ZAPATA,PT_MORENA_ES,272,39762,31,1286,41079,62469,Sí
2018,17,MORELOS,8,EMILIANO ZAPATA,PT_MORENA...21,46,39762,31,1286,41079,62469,Sí
2018,17,MORELOS,8,EMILIANO ZAPATA,PT_ES...22,24,39762,31,1286,41079,62469,Sí
2018,17,MORELOS,8,EMILIANO ZAPATA,MORENA_ES...23,128,39762,31,1286,41079,62469,Sí
2018,17,MORELOS,8,EMILIANO ZAPATA,Candidatura Independiente,7387,39762,31,1286,41079,62469,No
2018,17,MORELOS,9,HUITZILAC,PAN,253,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,PRI,2564,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,PRD,184,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,PVEM,1393,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,PT,370,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,MC,216,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,MORENA,2297,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,ES,271,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,PSD,47,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,HUMANISTA,1707,10940,2,304,11246,14751,No
2018,17,MORELOS,9,HUITZILAC,C_COMUN_PAN_MC,52,10940,2,304,11246,14751,Sí
2018,17,MORELOS,9,HUITZILAC,PRD_PSD...19,16,10940,2,304,11246,14751,Sí
2018,17,MORELOS,9,HUITZILAC,PT_MORENA_ES,204,10940,2,304,11246,14751,Sí
2018,17,MORELOS,9,HUITZILAC,PT_MORENA...21,24,10940,2,304,11246,14751,Sí
2018,17,MORELOS,9,HUITZILAC,PT_ES...22,25,10940,2,304,11246,14751,Sí
2018,17,MORELOS,9,HUITZILAC,MORENA_ES...23,108,10940,2,304,11246,14751,Sí
2018,17,MORELOS,9,HUITZILAC,Candidatura Independiente,506,10940,2,304,11246,14751,No
2018,17,MORELOS,11,JIUTEPEC,PAN,7215,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,PRI,6384,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,PRD,24364,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,PVEM,4162,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,PT,5882,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,MC,2117,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,MORENA,34895,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,ES,5001,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,PSD,3393,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,HUMANISTA,1378,103855,102,2972,106929,164437,No
2018,17,MORELOS,11,JIUTEPEC,PT_MORENA_ES,2558,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,11,JIUTEPEC,PT_MORENA...21,352,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,11,JIUTEPEC,PT_ES...22,205,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,11,JIUTEPEC,MORENA_ES...23,1062,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,11,JIUTEPEC,C_COMUN_PRD_PVEM_PSD,1664,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,11,JIUTEPEC,PRD_PVEM,633,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,11,JIUTEPEC,PRD_PSD...26,379,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,11,JIUTEPEC,PVEM_PSD,107,103855,102,2972,106929,164437,Sí
2018,17,MORELOS,12,JOJUTLA,PAN,1100,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,PRI,3509,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,PRD,1790,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,PVEM,241,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,PT,2696,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,MC,868,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,MORENA,11243,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,ES,3076,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,PSD,402,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,HUMANISTA,386,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,C_COMUN_PAN_MC,94,29716,13,643,30372,46785,Sí
2018,17,MORELOS,12,JOJUTLA,PRD_PSD...19,154,29716,13,643,30372,46785,Sí
2018,17,MORELOS,12,JOJUTLA,PT_MORENA_ES,647,29716,13,643,30372,46785,Sí
2018,17,MORELOS,12,JOJUTLA,PT_MORENA...21,117,29716,13,643,30372,46785,Sí
2018,17,MORELOS,12,JOJUTLA,PT_ES...22,66,29716,13,643,30372,46785,Sí
2018,17,MORELOS,12,JOJUTLA,MORENA_ES...23,249,29716,13,643,30372,46785,Sí
2018,17,MORELOS,12,JOJUTLA,Candidatura Independiente,2392,29716,13,643,30372,46785,No
2018,17,MORELOS,12,JOJUTLA,Candidatura Independiente,480,29716,13,643,30372,46785,No
2018,17,MORELOS,15,MIACATLAN,PAN,43,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,PRI,2232,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,PRD,5776,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,PVEM,37,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,PT,644,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,MC,92,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,MORENA,2977,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,ES,560,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,PSD,154,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,HUMANISTA,107,13180,4,471,13655,20101,No
2018,17,MORELOS,15,MIACATLAN,PRD_PSD...19,187,13180,4,471,13655,20101,Sí
2018,17,MORELOS,15,MIACATLAN,PT_MORENA_ES,166,13180,4,471,13655,20101,Sí
2018,17,MORELOS,15,MIACATLAN,PT_MORENA...21,44,13180,4,471,13655,20101,Sí
2018,17,MORELOS,15,MIACATLAN,PT_ES...22,23,13180,4,471,13655,20101,Sí
2018,17,MORELOS,15,MIACATLAN,MORENA_ES...23,69,13180,4,471,13655,20101,Sí
2018,17,MORELOS,17,PUENTE DE IXTLA,PAN,215,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,PRI,3953,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,PRD,6492,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,PVEM,150,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,PT,1644,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,MC,80,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,MORENA,10773,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,ES,1582,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,PSD,977,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,HUMANISTA,276,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,C_COMUN_PAN_MC,12,31478,4,886,32368,48691,Sí
2018,17,MORELOS,17,PUENTE DE IXTLA,PRD_PSD...19,455,31478,4,886,32368,48691,Sí
2018,17,MORELOS,17,PUENTE DE IXTLA,PT_MORENA_ES,573,31478,4,886,32368,48691,Sí
2018,17,MORELOS,17,PUENTE DE IXTLA,PT_MORENA...21,87,31478,4,886,32368,48691,Sí
2018,17,MORELOS,17,PUENTE DE IXTLA,PT_ES...22,44,31478,4,886,32368,48691,Sí
2018,17,MORELOS,17,PUENTE DE IXTLA,MORENA_ES...23,283,31478,4,886,32368,48691,Sí
2018,17,MORELOS,17,PUENTE DE IXTLA,Candidatura Independiente,1654,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,Candidatura Independiente,1297,31478,4,886,32368,48691,No
2018,17,MORELOS,17,PUENTE DE IXTLA,Candidatura Independiente,377,31478,4,886,32368,48691,No
2018,17,MORELOS,18,TEMIXCO,PAN,3242,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,PRI,6686,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,PRD,8211,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,PVEM,3499,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,PT,2467,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,MC,1634,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,MORENA,15246,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,ES,1618,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,PSD,1259,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,HUMANISTA,1112,49737,30,1923,51690,86373,No
2018,17,MORELOS,18,TEMIXCO,C_COMUN_PAN_MC,131,49737,30,1923,51690,86373,Sí
2018,17,MORELOS,18,TEMIXCO,PRD_PSD...19,396,49737,30,1923,51690,86373,Sí
2018,17,MORELOS,18,TEMIXCO,PT_MORENA_ES,981,49737,30,1923,51690,86373,Sí
2018,17,MORELOS,18,TEMIXCO,PT_MORENA...21,209,49737,30,1923,51690,86373,Sí
2018,17,MORELOS,18,TEMIXCO,PT_ES...22,89,49737,30,1923,51690,86373,Sí
2018,17,MORELOS,18,TEMIXCO,MORENA_ES...23,446,49737,30,1923,51690,86373,Sí
2018,17,MORELOS,18,TEMIXCO,Candidatura Independiente,1803,49737,30,1923,51690,86373,No
2018,17,MORELOS,19,TEPALCINGO,PAN,342,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,PRI,1324,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,PRD,1551,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,PVEM,5217,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,PT,133,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,MC,593,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,MORENA,663,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,ES,82,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,PSD,333,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,HUMANISTA,2644,13604,7,426,14037,20210,No
2018,17,MORELOS,19,TEPALCINGO,C_COMUN_PAN_MC,51,13604,7,426,14037,20210,Sí
2018,17,MORELOS,19,TEPALCINGO,PRD_PSD...19,55,13604,7,426,14037,20210,Sí
2018,17,MORELOS,19,TEPALCINGO,PT_MORENA_ES,39,13604,7,426,14037,20210,Sí
2018,17,MORELOS,19,TEPALCINGO,PT_MORENA...21,4,13604,7,426,14037,20210,Sí
2018,17,MORELOS,19,TEPALCINGO,PT_ES...22,2,13604,7,426,14037,20210,Sí
2018,17,MORELOS,19,TEPALCINGO,MORENA_ES...23,10,13604,7,426,14037,20210,Sí
2018,17,MORELOS,20,TEPOZTLAN,PAN,812,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,PRI,1102,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,PRD,3637,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,PVEM,381,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,PT,1304,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,MC,2539,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,MORENA,5578,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,ES,1027,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,PSD,336,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,HUMANISTA,43,19048,12,520,19580,29119,No
2018,17,MORELOS,20,TEPOZTLAN,C_COMUN_PAN_MC,206,19048,12,520,19580,29119,Sí
2018,17,MORELOS,20,TEPOZTLAN,PRD_PSD...19,233,19048,12,520,19580,29119,Sí
2018,17,MORELOS,20,TEPOZTLAN,PT_MORENA_ES,467,19048,12,520,19580,29119,Sí
2018,17,MORELOS,20,TEPOZTLAN,PT_MORENA...21,95,19048,12,520,19580,29119,Sí
2018,17,MORELOS,20,TEPOZTLAN,PT_ES...22,46,19048,12,520,19580,29119,Sí
2018,17,MORELOS,20,TEPOZTLAN,MORENA_ES...23,176,19048,12,520,19580,29119,Sí
2018,17,MORELOS,21,TETECALA,PAN,140,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,PRI,2287,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,PRD,15,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,PVEM,2,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,PT,45,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,MC,2123,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,MORENA,228,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,ES,24,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,PSD,3,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,HUMANISTA,5,4977,9,144,5130,6324,No
2018,17,MORELOS,21,TETECALA,C_COMUN_PAN_MC,63,4977,9,144,5130,6324,Sí
2018,17,MORELOS,21,TETECALA,PT_MORENA_ES,16,4977,9,144,5130,6324,Sí
2018,17,MORELOS,21,TETECALA,PT_MORENA...21,3,4977,9,144,5130,6324,Sí
2018,17,MORELOS,21,TETECALA,PT_ES...22,2,4977,9,144,5130,6324,Sí
2018,17,MORELOS,21,TETECALA,MORENA_ES...23,15,4977,9,144,5130,6324,Sí
2018,17,MORELOS,22,TETELA DEL VOLCAN,PAN,33,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,PRI,232,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,PRD,2622,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,PVEM,43,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,PT,2025,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,MC,32,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,MORENA,2041,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,ES,812,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,PSD,17,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,HUMANISTA,15,10801,2,282,11085,14454,No
2018,17,MORELOS,22,TETELA DEL VOLCAN,C_COMUN_PAN_MC,1,10801,2,282,11085,14454,Sí
2018,17,MORELOS,22,TETELA DEL VOLCAN,PT_MORENA_ES,253,10801,2,282,11085,14454,Sí
2018,17,MORELOS,22,TETELA DEL VOLCAN,PT_MORENA...21,52,10801,2,282,11085,14454,Sí
2018,17,MORELOS,22,TETELA DEL VOLCAN,PT_ES...22,31,10801,2,282,11085,14454,Sí
